si_gun_gu,house_num,main_num,sub_num,apt_name,dedicated_area,contract_yymm,contract_dd,amt_10000,floor,construction_yy,road_name
강원도 강릉시 견소동,202,202,0,송정한신,84.945,201804,1~10,15800 ,2,1997,경강로2539번길
강원도 강릉시 견소동,202,202,0,송정한신,59.8,201804,11~20,11800 ,3,1997,경강로2539번길
강원도 강릉시 견소동,289,289,0,송정해변신도브래뉴아파트,84.99,201804,11~20,27500 ,15,2005,경강로2539번길
강원도 강릉시 견소동,289,289,0,송정해변신도브래뉴아파트,84.99,201804,11~20,28000 ,14,2005,경강로2539번길
강원도 강릉시 견소동,289,289,0,송정해변신도브래뉴아파트,84.99,201804,21~30,26300 ,6,2005,경강로2539번길
강원도 강릉시 견소동,289,289,0,송정해변신도브래뉴아파트,59.99,201804,21~30,16500 ,5,2005,경강로2539번길
강원도 강릉시 견소동,289,289,0,송정해변신도브래뉴아파트,59.99,201804,21~30,18500 ,8,2005,경강로2539번길
강원도 강릉시 견소동,289,289,0,송정해변신도브래뉴아파트,59.99,201804,21~30,19000 ,10,2005,경강로2539번길
강원도 강릉시 교동,1984,1984,0,강릉 교동 풍림아이원 아파트,66.0388,201804,21~30,25000 ,10,2017,화부산로40번길
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,164.0098,201804,11~20,41500 ,11,2009,화부산로99번길
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,84.9866,201804,21~30,28000 ,2,2009,화부산로99번길
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,135.1008,201804,21~30,34200 ,1,2009,화부산로99번길
강원도 강릉시 교동,1750,1750,0,교동1주공,84.84,201804,1~10,20300 ,11,1999,가작로
강원도 강릉시 교동,1750,1750,0,교동1주공,59.89,201804,1~10,16950 ,12,1999,가작로
강원도 강릉시 교동,1750,1750,0,교동1주공,49.85,201804,11~20,13650 ,14,1999,가작로
강원도 강릉시 교동,1750,1750,0,교동1주공,49.85,201804,21~30,13500 ,8,1999,가작로
강원도 강릉시 교동,1767,1767,0,교동2현대,84.97,201804,11~20,24400 ,14,1999,교동광장로
강원도 강릉시 교동,1766,1766,0,교동3주공,59.74,201804,11~20,18400 ,8,2002,교동광장로
강원도 강릉시 교동,1766,1766,0,교동3주공,59.86,201804,11~20,17700 ,15,2002,교동광장로
강원도 강릉시 교동,1766,1766,0,교동3주공,59.74,201804,21~30,17900 ,2,2002,교동광장로
강원도 강릉시 교동,1766,1766,0,교동3주공,59.86,201804,21~30,18500 ,15,2002,교동광장로
강원도 강릉시 교동,37-11,37,11,교동임대,51.66,201804,11~20,7500 ,2,1987,명륜로
강원도 강릉시 교동,758-17,758,17,금강아파트,68.99,201804,1~10,3412 ,4,1982,율곡로2953번길
강원도 강릉시 교동,332-2,332,2,대인맨션,78.96,201804,11~20,11900 ,8,1991,화부산로141번길
강원도 강릉시 교동,1429-1,1429,1,민락,54.81,201804,11~20,8800 ,1,1985,하슬라로10번길
강원도 강릉시 교동,1780,1780,0,부영3차,84.93,201804,11~20,19050 ,3,2001,하슬라로
강원도 강릉시 교동,1780,1780,0,부영3차,84.93,201804,11~20,20000 ,6,2001,하슬라로
강원도 강릉시 교동,1780,1780,0,부영3차,84.93,201804,21~30,19300 ,6,2001,하슬라로
강원도 강릉시 교동,1780,1780,0,부영3차,84.93,201804,21~30,18000 ,4,2001,하슬라로
강원도 강릉시 교동,1762,1762,0,부영5,84.93,201804,1~10,20000 ,2,2001,교동광장로
강원도 강릉시 교동,1762,1762,0,부영5,84.93,201804,11~20,18300 ,2,2001,교동광장로
강원도 강릉시 교동,1762,1762,0,부영5,84.93,201804,21~30,22000 ,3,2001,교동광장로
강원도 강릉시 교동,1775,1775,0,부영6,84.9763,201804,11~20,21200 ,6,2003,정원로
강원도 강릉시 교동,37-3,37,3,예성그린1,33.9,201804,11~20,6500 ,2,1995,가작로252번길
강원도 강릉시 교동,1034,1034,0,정아타워맨션,84.95,201804,11~20,12000 ,4,1992,화부산로
강원도 강릉시 교동,46-1,46,1,한신,84.98,201804,11~20,15000 ,4,1997,명륜로
강원도 강릉시 교동,1759,1759,0,현대하이빌,99.96,201804,11~20,23500 ,2,1999,원대로128번길
강원도 강릉시 남문동,183-2,183,2,삼익그린맨션,84.08,201804,1~10,13700 ,3,1992,홍제로
강원도 강릉시 남문동,183-2,183,2,삼익그린맨션,84.08,201804,11~20,13500 ,8,1992,홍제로
강원도 강릉시 남문동,183-2,183,2,삼익그린맨션,84.08,201804,11~20,13700 ,12,1992,홍제로
강원도 강릉시 내곡동,127,127,0,남산삼익,58.74,201804,1~10,9030 ,3,1993,남부로125번길
강원도 강릉시 내곡동,127,127,0,남산삼익,84.48,201804,11~20,11900 ,10,1993,남부로125번길
강원도 강릉시 내곡동,127,127,0,남산삼익,58.74,201804,21~30,9650 ,6,1993,남부로125번길
강원도 강릉시 내곡동,469,469,0,내곡동현대,59.84,201804,1~10,13100 ,10,1998,범일로
강원도 강릉시 내곡동,623,623,0,내곡주공,39.3,201804,11~20,4000 ,5,1989,관대길16번길
강원도 강릉시 내곡동,476,476,0,내곡한라,84.95,201804,1~10,17300 ,12,1997,강변로
강원도 강릉시 내곡동,476,476,0,내곡한라,59.97,201804,1~10,13400 ,16,1997,강변로
강원도 강릉시 내곡동,476,476,0,내곡한라,59.97,201804,11~20,12000 ,17,1997,강변로
강원도 강릉시 내곡동,476,476,0,내곡한라,84.95,201804,21~30,12200 ,1,1997,강변로
강원도 강릉시 내곡동,756,756,0,석미모닝파크,84.98,201804,11~20,16800 ,8,2008,남산초교길11번길
강원도 강릉시 노암동,835,835,0,노암2주공,49.22,201804,21~30,6300 ,4,1984,노가니남길
강원도 강릉시 노암동,835,835,0,노암2주공,59.3,201804,21~30,7000 ,5,1984,노가니남길
강원도 강릉시 노암동,605,605,0,노암3한라,39.762,201804,21~30,8400 ,8,2000,남부로125번길
강원도 강릉시 노암동,605,605,0,노암3한라,59.994,201804,21~30,12000 ,14,2000,남부로125번길
강원도 강릉시 노암동,605,605,0,노암3한라,39.762,201804,21~30,8500 ,10,2000,남부로125번길
강원도 강릉시 노암동,605,605,0,노암3한라,39.762,201804,21~30,8500 ,12,2000,남부로125번길
강원도 강릉시 노암동,610,610,0,노암남산현대,59.84,201804,1~10,13000 ,4,1998,남부로125번길
강원도 강릉시 노암동,610,610,0,노암남산현대,59.84,201804,11~20,11800 ,3,1998,남부로125번길
강원도 강릉시 노암동,610,610,0,노암남산현대,59.84,201804,21~30,11000 ,1,1998,남부로125번길
강원도 강릉시 노암동,367,367,0,노암영진,49.815,201804,11~20,7500 ,1,1993,노암등길46번길
강원도 강릉시 노암동,390,390,0,노암한라,59.976,201804,11~20,7500 ,3,1994,노암길42번길
강원도 강릉시 노암동,390,390,0,노암한라,84.99,201804,11~20,11000 ,11,1994,노암길42번길
강원도 강릉시 노암동,661,661,0,범아,52.7,201804,1~10,4900 ,5,1980,임영로25번길
강원도 강릉시 노암동,711,711,0,신화,59.944,201804,21~30,12800 ,2,1998,강변로
강원도 강릉시 노암동,844,844,0,양우내안애,84.4413,201804,21~30,20700 ,4,2009,강변로
강원도 강릉시 노암동,844,844,0,양우내안애,114.6085,201804,21~30,21850 ,12,2009,강변로
강원도 강릉시 노암동,844,844,0,양우내안애,59.7216,201804,21~30,16250 ,8,2009,강변로
강원도 강릉시 노암동,679-1,679,1,영진3,59.67,201804,1~10,8000 ,8,1996,임영로26번길
강원도 강릉시 노암동,385,385,0,한라2,59.989,201804,1~10,10500 ,7,1995,남부로191번길
강원도 강릉시 송정동,940-23,940,23,대림맨션,135.38,201804,11~20,20500 ,4,1991,남강초교2길
강원도 강릉시 송정동,940-23,940,23,대림맨션,84.99,201804,21~30,13500 ,12,1991,남강초교2길
강원도 강릉시 송정동,940,940,0,삼우은성,84.96,201804,11~20,14200 ,6,1992,남강초교1길
강원도 강릉시 송정동,39-10,39,10,삼익비치맨션,84.544,201804,11~20,16300 ,6,1992,해안로
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,30.24,201804,1~10,5100 ,7,1999,연주로
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,43.2,201804,1~10,6900 ,7,1999,연주로
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,30.24,201804,11~20,4600 ,4,1999,연주로
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,30.24,201804,21~30,4650 ,4,1999,연주로
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,43.2,201804,21~30,6800 ,7,1999,연주로
강원도 강릉시 연곡면 영진리,12,12,0,영진부영2,59.987,201804,21~30,15500 ,11,2005,영진3길
강원도 강릉시 연곡면 영진리,380,380,0,영진부영3,84.9157,201804,21~30,20000 ,5,2008,영진3길
강원도 강릉시 연곡면 영진리,380,380,0,영진부영3,84.9157,201804,21~30,20500 ,9,2008,영진3길
강원도 강릉시 연곡면 영진리,380,380,0,영진부영3,84.9157,201804,21~30,21000 ,4,2008,영진3길
강원도 강릉시 입암동,503-2,503,2,강동2,59.64,201804,11~20,7500 ,5,1991,강변로410번길
강원도 강릉시 입암동,711,711,0,강릉더샵,84.93,201804,11~20,25000 ,12,2014,입암로29번길
강원도 강릉시 입암동,711,711,0,강릉더샵,84.94,201804,11~20,24700 ,6,2014,입암로29번길
강원도 강릉시 입암동,711,711,0,강릉더샵,84.94,201804,11~20,24000 ,3,2014,입암로29번길
강원도 강릉시 입암동,711,711,0,강릉더샵,74.71,201804,21~30,22200 ,5,2014,입암로29번길
강원도 강릉시 입암동,321,321,0,강릉입암동금호어울림,123.65,201804,1~10,29200 ,14,2007,성덕로
강원도 강릉시 입암동,321,321,0,강릉입암동금호어울림,157.22,201804,11~20,29000 ,3,2007,성덕로
강원도 강릉시 입암동,321,321,0,강릉입암동금호어울림,84.77,201804,21~30,22000 ,3,2007,성덕로
강원도 강릉시 입암동,321,321,0,강릉입암동금호어울림,157.22,201804,21~30,30000 ,11,2007,성덕로
강원도 강릉시 입암동,608-3,608,3,삼우그린,59.89,201804,11~20,9500 ,4,1996,강변로
강원도 강릉시 입암동,543-3,543,3,에버그린,59.85,201804,11~20,10700 ,11,2000,강변로440번길
강원도 강릉시 입암동,210,210,0,이안강릉타운,157.34,201804,11~20,31000 ,14,2006,성덕로
강원도 강릉시 입암동,210,210,0,이안강릉타운,122.72,201804,21~30,25500 ,10,2006,성덕로
강원도 강릉시 입암동,210,210,0,이안강릉타운,84.7,201804,21~30,21200 ,5,2006,성덕로
강원도 강릉시 입암동,49,49,0,입암2주공,39.3,201804,1~10,5480 ,1,1990,강변로
강원도 강릉시 입암동,49,49,0,입암2주공,39.3,201804,1~10,5500 ,3,1990,강변로
강원도 강릉시 입암동,49,49,0,입암2주공,39.69,201804,1~10,5700 ,1,1990,강변로
강원도 강릉시 입암동,49,49,0,입암2주공,39.69,201804,11~20,5800 ,4,1990,강변로
강원도 강릉시 입암동,49,49,0,입암2주공,39.69,201804,21~30,6300 ,2,1990,강변로
강원도 강릉시 입암동,685,685,0,입암4주공,59.8,201804,1~10,11400 ,13,1996,성덕포남로
강원도 강릉시 입암동,685,685,0,입암5주공,49.97,201804,1~10,10700 ,2,1996,성덕포남로
강원도 강릉시 입암동,685,685,0,입암5주공,39.99,201804,1~10,8100 ,11,1996,성덕포남로
강원도 강릉시 입암동,685,685,0,입암5주공,49.97,201804,1~10,10750 ,3,1996,성덕포남로
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,201804,11~20,12000 ,8,1998,성덕포남로
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,201804,11~20,10900 ,1,1998,성덕포남로
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,201804,11~20,10300 ,13,1998,성덕포남로
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,201804,21~30,9000 ,4,1998,성덕포남로
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,201804,21~30,12000 ,6,1998,성덕포남로
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,201804,21~30,12600 ,11,1998,성덕포남로
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,201804,21~30,12800 ,10,1998,성덕포남로
강원도 강릉시 입암동,440,440,0,입암현대,99.604,201804,11~20,16000 ,8,1998,용지로
강원도 강릉시 입암동,440,440,0,입암현대,59.956,201804,11~20,12750 ,3,1998,용지로
강원도 강릉시 입암동,440,440,0,입암현대,59.956,201804,11~20,13150 ,5,1998,용지로
강원도 강릉시 입암동,440,440,0,입암현대,99.604,201804,21~30,18700 ,9,1998,용지로
강원도 강릉시 입암동,440,440,0,입암현대,59.956,201804,21~30,12900 ,11,1998,용지로
강원도 강릉시 입암동,506-5,506,5,태평양임대,39.348,201804,1~10,6200 ,6,1998,강변로410번길
강원도 강릉시 입암동,506-5,506,5,태평양임대,34.722,201804,1~10,5500 ,8,1998,강변로410번길
강원도 강릉시 입암동,506-5,506,5,태평양임대,39.348,201804,11~20,6350 ,10,1998,강변로410번길
강원도 강릉시 입암동,506-5,506,5,태평양임대,23.562,201804,11~20,4200 ,14,1998,강변로410번길
강원도 강릉시 저동,4-4,4,4,경포현대,59.785,201804,21~30,16000 ,3,1996,경포로463번안길
강원도 강릉시 주문진읍 교항리,1256,1256,0,교항2주공,39.51,201804,1~10,8500 ,14,2000,연주로
강원도 강릉시 주문진읍 교항리,1256,1256,0,교항2주공,49.85,201804,11~20,9750 ,5,2000,연주로
강원도 강릉시 주문진읍 교항리,1256,1256,0,교항2주공,49.85,201804,11~20,9300 ,2,2000,연주로
강원도 강릉시 주문진읍 교항리,18-6,18,6,동방타워맨션,46.65,201804,1~10,3000 ,7,1994,매맥이아랫길
강원도 강릉시 주문진읍 교항리,18-6,18,6,동방타워맨션,59.975,201804,11~20,8410 ,5,1994,매맥이아랫길
강원도 강릉시 주문진읍 교항리,1261,1261,0,센텀파크디오션(1단지),84.8819,201804,21~30,18500 ,10,2015,매맥이윗길
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,59.98,201804,1~10,7800 ,10,1999,보리골길
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,49.86,201804,1~10,7100 ,11,1999,보리골길
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,59.98,201804,11~20,8300 ,15,1999,보리골길
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,59.98,201804,11~20,8050 ,15,1999,보리골길
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,59.98,201804,11~20,7500 ,10,1999,보리골길
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,49.86,201804,21~30,6600 ,6,1999,보리골길
강원도 강릉시 주문진읍 교항리,29-1,29,1,정우2,57.8,201804,11~20,8950 ,5,1993,연주로
강원도 강릉시 주문진읍 주문리,842,842,0,우일해변,81.6525,201804,11~20,11900 ,12,1991,소돌안길
강원도 강릉시 주문진읍 주문리,61,61,0,주문진 라일플로리스4차,31.356,201804,1~10,14800 ,14,2017,오리나루2길
강원도 강릉시 지변동,334,334,0,덕원임대,33.471,201804,1~10,5000 ,5,1998,죽헌길85번길
강원도 강릉시 지변동,334,334,0,덕원임대,33.471,201804,1~10,4450 ,9,1998,죽헌길85번길
강원도 강릉시 지변동,334,334,0,덕원임대,33.471,201804,11~20,5000 ,8,1998,죽헌길85번길
강원도 강릉시 지변동,334,334,0,덕원임대,59.961,201804,21~30,8200 ,11,1998,죽헌길85번길
강원도 강릉시 초당동,149-1,149,1,동부,59.84,201804,11~20,14700 ,16,1997,연당길
강원도 강릉시 초당동,143,143,0,우성,59.91,201804,11~20,14500 ,11,1997,연당길
강원도 강릉시 초당동,181,181,0,유화2,78.167,201804,21~30,13750 ,10,1994,연당길
강원도 강릉시 초당동,155,155,0,유화3,45.68,201804,21~30,8000 ,4,1996,연당길
강원도 강릉시 초당동,135-1,135,1,이화해변(B~D동),29.82,201804,1~10,4500 ,2,1988,초당원길
강원도 강릉시 초당동,135-1,135,1,이화해변(B~D동),29.82,201804,11~20,4700 ,3,1988,초당원길
강원도 강릉시 초당동,135-1,135,1,이화해변(B~D동),29.82,201804,21~30,4500 ,4,1988,초당원길
강원도 강릉시 초당동,554,554,0,초당동청마루,116.63,201804,1~10,29000 ,8,2007,연당길
강원도 강릉시 포남동,1108,1108,0,강릉5,59.8,201804,11~20,9700 ,3,1988,강릉대로359번길
강원도 강릉시 포남동,1005-253,1005,253,동남2,54.945,201804,11~20,6700 ,5,1986,경강로2234번길
강원도 강릉시 포남동,1056,1056,0,미진1,74.7,201804,11~20,10650 ,9,1989,보래미하길
강원도 강릉시 포남동,898-17,898,17,삼우골든맨션,84.96,201804,11~20,14300 ,10,1991,용지각길20번길
강원도 강릉시 포남동,1064,1064,0,삼호임대,44.28,201804,1~10,6400 ,2,1988,강릉대로457번길
강원도 강릉시 포남동,1125,1125,0,세화상가,57.66,201804,1~10,8250 ,7,1994,경강로2223번길
강원도 강릉시 포남동,1226-1,1226,1,영진빌라,84.645,201804,11~20,14500 ,5,1991,산양큰길
강원도 강릉시 포남동,1063,1063,0,영진아파트,36.33,201804,11~20,5900 ,2,1989,보래미하길65번길
강원도 강릉시 포남동,1293-1,1293,1,일송,59.135,201804,1~10,12300 ,9,1995,하평3길
강원도 강릉시 포남동,436-1,436,1,정아새솔,59.84,201804,1~10,9450 ,5,1993,강릉대로469번길
강원도 강릉시 포남동,436-1,436,1,정아새솔,59.84,201804,21~30,9900 ,7,1993,강릉대로469번길
강원도 강릉시 포남동,1005-246,1005,246,조성빌라,74.73,201804,21~30,8500 ,3,1986,성덕포남로153번길
강원도 강릉시 포남동,1293-2,1293,2,청송,84.42,201804,11~20,17800 ,6,1994,하평길
강원도 강릉시 포남동,1065,1065,0,포남1주공,41.98,201804,1~10,6400 ,4,1981,보래미상길
강원도 강릉시 포남동,1065,1065,0,포남1주공,42.54,201804,1~10,6500 ,4,1981,보래미상길
강원도 강릉시 포남동,1065,1065,0,포남1주공,42.54,201804,1~10,6400 ,5,1981,보래미상길
강원도 강릉시 포남동,1065,1065,0,포남1주공,42.55,201804,11~20,6500 ,3,1981,보래미상길
강원도 강릉시 포남동,1065,1065,0,포남1주공,42.55,201804,21~30,6450 ,2,1981,보래미상길
강원도 강릉시 포남동,1065,1065,0,포남1주공,41.98,201804,21~30,5500 ,5,1981,보래미상길
강원도 강릉시 포남동,1065,1065,0,포남1주공,42.55,201804,21~30,6650 ,3,1981,보래미상길
강원도 강릉시 포남동,1065,1065,0,포남1주공,41.99,201804,21~30,6200 ,2,1981,보래미상길
강원도 강릉시 포남동,1200,1200,0,포남2주공,39.3,201804,1~10,7500 ,5,1989,산양큰길
강원도 강릉시 포남동,1200,1200,0,포남2주공,39.3,201804,21~30,7000 ,5,1989,산양큰길
강원도 강릉시 포남동,1200,1200,0,포남2주공,39.3,201804,21~30,7200 ,2,1989,산양큰길
강원도 강릉시 홍제동,1007,1007,0,강릉홍제힐스테이트,84.961,201804,1~10,25300 ,9,2007,토성로
강원도 강릉시 홍제동,1007,1007,0,강릉홍제힐스테이트,84.961,201804,11~20,25000 ,9,2007,토성로
강원도 강릉시 홍제동,1037,1037,0,우미린아파트,84.9843,201804,1~10,30700 ,5,2016,선수촌로
강원도 강릉시 홍제동,1037,1037,0,우미린아파트,84.9871,201804,11~20,32000 ,12,2016,선수촌로
강원도 강릉시 홍제동,1037,1037,0,우미린아파트,84.9871,201804,11~20,31500 ,10,2016,선수촌로
강원도 강릉시 홍제동,1037,1037,0,우미린아파트,84.9914,201804,21~30,32000 ,16,2016,선수촌로
강원도 강릉시 홍제동,1037,1037,0,우미린아파트,84.9819,201804,21~30,30700 ,9,2016,선수촌로
강원도 강릉시 홍제동,1037,1037,0,우미린아파트,78.4089,201804,21~30,27200 ,2,2016,선수촌로
강원도 강릉시 홍제동,1037,1037,0,우미린아파트,78.4089,201804,21~30,29850 ,6,2016,선수촌로
강원도 강릉시 홍제동,122,122,0,우산,33.225,201804,1~10,6800 ,4,1997,토성로
강원도 강릉시 홍제동,158,158,0,홍제푸르지오,105.715,201804,1~10,26000 ,9,2005,홍제로71번길
강원도 강릉시 홍제동,1055,1055,0,홍제한신휴플러스,59.96,201804,21~30,21200 ,2,2015,토성로
강원도 고성군 간성읍 신안리,111,111,0,고성삼익레스타운,84.92,201804,1~10,13800 ,6,1998,남천마루2길
강원도 고성군 간성읍 신안리,111,111,0,고성삼익레스타운,59.68,201804,11~20,11200 ,12,1998,남천마루2길
강원도 고성군 간성읍 신안리,111,111,0,고성삼익레스타운,39.36,201804,21~30,6000 ,2,1998,남천마루2길
강원도 고성군 거진읍 거진리,492,492,0,뉴빌리지,58.9902,201804,11~20,13000 ,4,2009,거평로
강원도 고성군 거진읍 거진리,492,492,0,뉴빌리지,58.9902,201804,21~30,13200 ,6,2009,거평로
강원도 고성군 거진읍 송포리,165,165,0,거진오션상떼빌,70.64,201804,1~10,19800 ,12,2006,해오름해변길
강원도 고성군 거진읍 송포리,165,165,0,거진오션상떼빌,84.73,201804,21~30,23300 ,12,2006,해오름해변길
강원도 고성군 거진읍 송포리,165,165,0,거진오션상떼빌,84.73,201804,21~30,23200 ,14,2006,해오름해변길
강원도 고성군 토성면 청간리,217,217,0,유진클래시움,49.8,201804,21~30,12500 ,6,2006,아야진해변길
강원도 동해시 구미동,551,551,0,유성타워,84.01,201804,1~10,8000 ,4,1997,구미택지1길
강원도 동해시 구미동,551,551,0,유성타워,67.98,201804,11~20,5800 ,3,1997,구미택지1길
강원도 동해시 구미동,521,521,0,현진,59.8,201804,1~10,6700 ,12,1995,구미4길
강원도 동해시 동회동,442,442,0,"대동1,2차",45,201804,1~10,7200 ,1,1995,효자남길
강원도 동해시 동회동,442,442,0,대동3차,59.3575,201804,1~10,10500 ,10,1996,효자남길
강원도 동해시 동회동,442,442,0,현대4차,59.3575,201804,1~10,8000 ,5,1998,청운1길
강원도 동해시 동회동,442,442,0,현대4차,73.4675,201804,1~10,14000 ,10,1998,청운1길
강원도 동해시 동회동,90,90,0,협성1차,59.6,201804,1~10,6700 ,4,1995,효자남길
강원도 동해시 동회동,90,90,0,협성1차,59.6,201804,21~30,7200 ,3,1995,효자남길
강원도 동해시 발한동,599-45,599,45,경민1차,54.63,201804,21~30,3700 ,2,1990,수원지2길
강원도 동해시 발한동,599-5,599,5,경민2차,79.15,201804,21~30,5500 ,1,1991,수원지2길
강원도 동해시 발한동,183,183,0,성남2차,86.1445,201804,21~30,8200 ,8,1996,발한로
강원도 동해시 부곡동,95-22,95,22,동화,62.35,201804,11~20,2730 ,4,1982,발한로
강원도 동해시 부곡동,112,112,0,삼정(다라),32.1,201804,21~30,1800 ,5,1986,부곡3길
강원도 동해시 부곡동,31-2,31,2,삼화미성,58.83,201804,11~20,5000 ,1,1991,부곡4길
강원도 동해시 부곡동,80,80,0,선샤인파크,84.99,201804,1~10,14500 ,5,2005,임항로
강원도 동해시 부곡동,64,64,0,성협1차,69.39,201804,1~10,5900 ,5,1990,수원지1길
강원도 동해시 부곡동,64,64,0,성협1차,65.34,201804,1~10,4500 ,5,1990,수원지1길
강원도 동해시 부곡동,105-4,105,4,성협2차,64.115,201804,21~30,4400 ,5,1990,부곡2길
강원도 동해시 부곡동,5-82,5,82,일정골든타워,59.93,201804,21~30,4600 ,4,1996,해안로
강원도 동해시 북평동,151-5,151,5,북평주공2차,46.68,201804,21~30,3000 ,4,1989,전천로
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,39.08,201804,1~10,6800 ,8,2012,효자로
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,39.08,201804,1~10,6800 ,15,2012,효자로
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,49.95,201804,1~10,8600 ,2,2012,효자로
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,49.95,201804,1~10,8600 ,1,2012,효자로
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,60,201804,1~10,10320 ,1,2012,효자로
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,60,201804,1~10,10320 ,1,2012,효자로
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,49.95,201804,1~10,8600 ,15,2012,효자로
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,39.08,201804,1~10,6800 ,3,2012,효자로
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,49.95,201804,1~10,8600 ,1,2012,효자로
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,49.95,201804,1~10,8600 ,1,2012,효자로
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,49.95,201804,1~10,8600 ,1,2012,효자로
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,49.95,201804,1~10,8600 ,1,2012,효자로
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,49.95,201804,1~10,8600 ,2,2012,효자로
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,39.08,201804,1~10,6800 ,8,2012,효자로
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,49.95,201804,1~10,8600 ,1,2012,효자로
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,39.08,201804,1~10,6800 ,3,2012,효자로
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,39.08,201804,1~10,6800 ,3,2012,효자로
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,39.08,201804,1~10,6800 ,2,2012,효자로
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,60,201804,11~20,9300 ,12,2012,효자로
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,60,201804,21~30,10300 ,13,2012,효자로
강원도 동해시 어달동,1-83,1,83,삼본임대,40.965,201804,11~20,4500 ,5,1996,해맞이길
강원도 동해시 어달동,1-83,1,83,삼본임대,40.965,201804,21~30,5450 ,4,1996,해맞이길
강원도 동해시 이도동,302-6,302,6,강변,35.925,201804,1~10,3800 ,11,1996,전천로
강원도 동해시 이도동,302-6,302,6,강변,35.925,201804,1~10,3600 ,14,1996,전천로
강원도 동해시 이도동,154,154,0,이도2주공,59.39,201804,1~10,9500 ,15,1999,이원길
강원도 동해시 이도동,154,154,0,이도2주공,59.39,201804,1~10,9500 ,4,1999,이원길
강원도 동해시 이도동,154,154,0,이도2주공,59.39,201804,11~20,10000 ,8,1999,이원길
강원도 동해시 이도동,154,154,0,이도2주공,59.39,201804,11~20,10000 ,9,1999,이원길
강원도 동해시 이도동,154,154,0,이도2주공,59.39,201804,21~30,9100 ,10,1999,이원길
강원도 동해시 이로동,433-31,433,31,동해규수방,45.94,201804,21~30,3200 ,2,2007,월평로
강원도 동해시 천곡동,1077-2,1077,2,동아,84.97,201804,21~30,14200 ,13,1992,천곡로
강원도 동해시 천곡동,965-1,965,1,범주성지(가나),53.75,201804,1~10,6600 ,3,1994,감추1길
강원도 동해시 천곡동,1077,1077,0,삼성,84.99,201804,1~10,15700 ,10,1991,대학로
강원도 동해시 천곡동,1077,1077,0,삼성,73.83,201804,11~20,8300 ,4,1991,대학로
강원도 동해시 천곡동,1080,1080,0,천곡주공1차,44.78,201804,1~10,5200 ,5,1983,천곡로
강원도 동해시 천곡동,1080,1080,0,천곡주공1차,43.97,201804,21~30,5200 ,4,1983,천곡로
강원도 동해시 천곡동,306,306,0,천곡주공3차,59.3,201804,21~30,9500 ,1,1985,동굴로
강원도 동해시 천곡동,415,415,0,천곡주공4차,47.31,201804,1~10,5000 ,5,1989,샘실1길
강원도 동해시 천곡동,415,415,0,천곡주공4차,39.69,201804,11~20,4500 ,4,1989,샘실1길
강원도 동해시 천곡동,415,415,0,천곡주공4차,47.01,201804,21~30,5400 ,4,1989,샘실1길
