si_gun_gu,house_num,main_num,sub_num,apt_name,dedicated_area,contract_yymm,contract_dd,amt_10000,floor,construction_yy,road_name
강원도 강릉시 내곡동,469,469,0,내곡동현대,84.99,201805,21~31,16600,11,1998,범일로
강원도 강릉시 내곡동,469,469,0,내곡동현대,59.84,201805,21~31,14100,8,1998,범일로
강원도 강릉시 내곡동,469,469,0,내곡동현대,84.99,201805,21~31,15800,2,1998,범일로
강원도 강릉시 내곡동,623,623,0,내곡주공,39.3,201805,21~31,6300,3,1989,관대길16번길
강원도 강릉시 노암동,835,835,0,노암2주공,49.22,201805,11~20,8000,3,1984,노가니남길
강원도 강릉시 노암동,605,605,0,노암3한라,39.762,201805,21~31,8300,4,2000,남부로125번길
강원도 강릉시 노암동,610,610,0,노암남산현대,84.99,201805,11~20,15000,13,1998,남부로125번길
강원도 강릉시 노암동,367,367,0,노암영진,49.815,201805,1~10,7600,1,1993,노암등길46번길
강원도 강릉시 노암동,390,390,0,노암한라,59.976,201805,1~10,10800,4,1994,노암길42번길
강원도 강릉시 노암동,627-2,627,2,대림임대,48.32,201805,1~10,5750,5,1989,임영로25번길
강원도 강릉시 노암동,711,711,0,신화,59.944,201805,21~31,12900,5,1998,강변로
강원도 강릉시 노암동,711,711,0,신화,84.954,201805,21~31,14300,7,1998,강변로
강원도 강릉시 노암동,844,844,0,양우내안애,84.1214,201805,1~10,18300,13,2009,강변로
강원도 강릉시 노암동,844,844,0,양우내안애,84.4413,201805,11~20,20940,12,2009,강변로
강원도 강릉시 노암동,679-1,679,1,영진3,59.67,201805,1~10,7000,4,1996,임영로26번길
강원도 강릉시 노암동,679-1,679,1,영진3,59.67,201805,21~31,8000,1,1996,임영로26번길
강원도 강릉시 노암동,366,366,0,영진노암2차,39.265,201805,11~20,5700,1,1994,남부로163번길
강원도 강릉시 노암동,245-5,245,5,현대,84.945,201805,11~20,14500,8,1992,율곡로
강원도 강릉시 노암동,245-5,245,5,현대,84.945,201805,21~31,11800,7,1992,율곡로
강원도 강릉시 송정동,1061,1061,0,경포대신도브래뉴로얄카운티,155.837,201805,21~31,36000,2,2007,해안로
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,30.24,201805,1~10,5000,7,1999,연주로
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,30.24,201805,11~20,5000,3,1999,연주로
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,30.24,201805,11~20,4900,3,1999,연주로
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,43.2,201805,21~31,6500,3,1999,연주로
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,43.2,201805,21~31,6900,13,1999,연주로
강원도 강릉시 연곡면 영진리,380,380,0,영진부영3,84.9157,201805,11~20,20800,9,2008,영진3길
강원도 강릉시 입암동,711,711,0,강릉더샵,84.93,201805,1~10,25000,11,2014,입암로29번길
강원도 강릉시 입암동,711,711,0,강릉더샵,74.71,201805,1~10,22000,2,2014,입암로29번길
강원도 강릉시 입암동,711,711,0,강릉더샵,84.94,201805,11~20,24300,5,2014,입암로29번길
강원도 강릉시 입암동,711,711,0,강릉더샵,74.71,201805,21~31,23200,12,2014,입암로29번길
강원도 강릉시 입암동,321,321,0,강릉입암동금호어울림,84.96,201805,1~10,23800,11,2007,성덕로
강원도 강릉시 입암동,321,321,0,강릉입암동금호어울림,123.65,201805,1~10,29700,13,2007,성덕로
강원도 강릉시 입암동,321,321,0,강릉입암동금호어울림,84.96,201805,11~20,23000,12,2007,성덕로
강원도 강릉시 입암동,321,321,0,강릉입암동금호어울림,84.77,201805,21~31,23000,12,2007,성덕로
강원도 강릉시 입암동,May-90,90,5,은하,39.85,201805,11~20,5900,4,2001,월대산로
강원도 강릉시 입암동,210,210,0,이안강릉타운,157.34,201805,11~20,30000,3,2006,성덕로
강원도 강릉시 입암동,641,641,0,입암1주공,39.72,201805,1~10,6000,2,1986,강변로
강원도 강릉시 입암동,641,641,0,입암1주공,39.72,201805,1~10,6400,3,1986,강변로
강원도 강릉시 입암동,641,641,0,입암1주공,47.1,201805,1~10,7950,4,1986,강변로
강원도 강릉시 입암동,641,641,0,입암1주공,39.72,201805,11~20,6250,1,1986,강변로
강원도 강릉시 입암동,685,685,0,입암5주공,39.99,201805,11~20,8100,8,1996,성덕포남로
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,201805,1~10,12000,15,1998,성덕포남로
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,201805,1~10,12500,6,1998,성덕포남로
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,201805,1~10,12500,13,1998,성덕포남로
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,201805,1~10,12900,8,1998,성덕포남로
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,201805,11~20,12300,13,1998,성덕포남로
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,201805,11~20,10200,12,1998,성덕포남로
강원도 강릉시 입암동,440,440,0,입암현대,59.956,201805,1~10,13000,14,1998,용지로
강원도 강릉시 입암동,440,440,0,입암현대,84.904,201805,1~10,16200,6,1998,용지로
강원도 강릉시 입암동,440,440,0,입암현대,59.956,201805,11~20,13700,12,1998,용지로
강원도 강릉시 입암동,440,440,0,입암현대,59.824,201805,21~31,12400,5,1998,용지로
강원도 강릉시 입암동,440,440,0,입암현대,131.526,201805,21~31,24650,3,1998,용지로
강원도 강릉시 입암동,506-5,506,5,태평양임대,39.348,201805,1~10,6500,9,1998,강변로410번길
강원도 강릉시 입암동,506-5,506,5,태평양임대,34.722,201805,1~10,5000,8,1998,강변로410번길
강원도 강릉시 입암동,506-5,506,5,태평양임대,39.348,201805,21~31,6500,7,1998,강변로410번길
강원도 강릉시 입암동,506-5,506,5,태평양임대,34.722,201805,21~31,5300,11,1998,강변로410번길
강원도 강릉시 입암동,506-5,506,5,태평양임대,23.562,201805,21~31,4300,10,1998,강변로410번길
강원도 강릉시 저동,04월 04일,4,4,경포현대,84.915,201805,1~10,18700,4,1996,경포로463번안길
강원도 강릉시 저동,04월 04일,4,4,경포현대,59.785,201805,21~31,16500,3,1996,경포로463번안길
강원도 강릉시 저동,04월 04일,4,4,경포현대,84.915,201805,21~31,18690,3,1996,경포로463번안길
강원도 강릉시 주문진읍 교항리,1256,1256,0,교항2주공,39.51,201805,1~10,9000,12,2000,연주로
강원도 강릉시 주문진읍 교항리,1256,1256,0,교항2주공,49.85,201805,1~10,11800,12,2000,연주로
강원도 강릉시 주문진읍 교항리,1256,1256,0,교항2주공,49.85,201805,11~20,10600,11,2000,연주로
강원도 강릉시 주문진읍 교항리,1256,1256,0,교항2주공,39.51,201805,21~31,8800,5,2000,연주로
강원도 강릉시 주문진읍 교항리,1256,1256,0,교항2주공,39.51,201805,21~31,8000,4,2000,연주로
강원도 강릉시 주문진읍 교항리,06월 18일,18,6,동방타워맨션,71.767,201805,21~31,9100,5,1994,매맥이아랫길
강원도 강릉시 주문진읍 교항리,171-9,171,9,보경,88.865,201805,21~31,10000,3,1995,시장길
강원도 강릉시 주문진읍 교항리,1261,1261,0,센텀파크디오션(1단지),84.8819,201805,21~31,17500,9,2015,매맥이윗길
강원도 강릉시 주문진읍 교항리,1262,1262,0,센텀파크디오션(2단지),59.7842,201805,21~31,12800,8,2015,매맥이윗길
강원도 강릉시 주문진읍 교항리,398-10,398,10,신생빌라,83.2,201805,1~10,6400,3,1990,신리대동길
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,49.86,201805,1~10,6600,10,1999,보리골길
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,59.98,201805,21~31,7700,12,1999,보리골길
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,59.98,201805,21~31,7950,6,1999,보리골길
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,49.86,201805,21~31,6900,15,1999,보리골길
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,59.98,201805,21~31,7100,11,1999,보리골길
강원도 강릉시 주문진읍 교항리,430-1,430,1,유성,49.89,201805,11~20,4400,6,1991,매맥이윗길
강원도 강릉시 주문진읍 교항리,387-6,387,6,주공,36.2,201805,11~20,5450,1,1982,신리천로
강원도 강릉시 주문진읍 교항리,387-6,387,6,주공,36.2,201805,21~31,3800,2,1982,신리천로
강원도 강릉시 주문진읍 교항리,387-6,387,6,주공,36.2,201805,21~31,3800,2,1982,신리천로
강원도 강릉시 주문진읍 주문리,1056-9,1056,9,우성,49.26,201805,11~20,4750,2,1994,민등산길
강원도 강릉시 주문진읍 주문리,311-1,311,1,현대프라자,68.58,201805,11~20,11000,8,1995,주문로
강원도 강릉시 지변동,334,334,0,덕원임대,59.961,201805,11~20,9300,8,1998,죽헌길85번길
강원도 강릉시 초당동,149-1,149,1,동부,59.84,201805,11~20,13800,11,1997,연당길
강원도 강릉시 초당동,181,181,0,유화2,78.167,201805,1~10,12800,11,1994,연당길
강원도 강릉시 초당동,155,155,0,유화3,45.68,201805,11~20,9000,5,1996,연당길
강원도 강릉시 초당동,135-1,135,1,이화해변(B~D동),29.82,201805,1~10,4600,5,1988,초당원길
강원도 강릉시 초당동,135-1,135,1,이화해변(B~D동),29.82,201805,1~10,4800,4,1988,초당원길
강원도 강릉시 초당동,135-1,135,1,이화해변(B~D동),29.82,201805,11~20,4700,4,1988,초당원길
강원도 강릉시 초당동,135-1,135,1,이화해변(B~D동),29.82,201805,11~20,4600,2,1988,초당원길
강원도 강릉시 초당동,135-1,135,1,이화해변(B~D동),31.92,201805,21~31,4800,5,1988,초당원길
강원도 강릉시 초당동,135-1,135,1,이화해변(B~D동),35.7,201805,21~31,4800,3,1988,초당원길
강원도 강릉시 포남동,1005-320,1005,320,강부4,80.61,201805,11~20,13000,2,1990,경강로2256번길
강원도 강릉시 포남동,1005-320,1005,320,강부4,80.61,201805,21~31,10500,2,1990,경강로2256번길
강원도 강릉시 포남동,422-3,422,3,대인4,19.99,201805,11~20,3900,7,1995,강릉대로469번길
강원도 강릉시 포남동,1104-6,1104,6,대일,59.4,201805,21~31,8700,2,1985,성덕포남로213번길
강원도 강릉시 포남동,1068-2,1068,2,백조,55.59,201805,11~20,7000,2,1984,보래미하길53번길
강원도 강릉시 포남동,1068-2,1068,2,백조,55.59,201805,11~20,7000,3,1984,보래미하길53번길
강원도 강릉시 포남동,1110-9,1110,9,서일임대,23.76,201805,21~31,3000,3,1986,강릉대로359번길
강원도 강릉시 포남동,1293-1,1293,1,일송,59.135,201805,1~10,12200,5,1995,하평3길
강원도 강릉시 포남동,1293-1,1293,1,일송,59.135,201805,21~31,10900,3,1995,하평3길
강원도 강릉시 포남동,1135,1135,0,장미,57.5172,201805,1~10,7000,2,1982,남구길5번길
강원도 강릉시 포남동,1005-246,1005,246,조성빌라,73.47,201805,21~31,9700,3,1986,성덕포남로153번길
강원도 강릉시 포남동,1293-2,1293,2,청송,84.42,201805,1~10,16000,13,1994,하평길
강원도 강릉시 포남동,1293-2,1293,2,청송,84.42,201805,1~10,15000,5,1994,하평길
강원도 강릉시 포남동,1293-2,1293,2,청송,84.42,201805,11~20,13000,6,1994,하평길
강원도 강릉시 포남동,1293-2,1293,2,청송,84.42,201805,21~31,18900,12,1994,하평길
강원도 강릉시 포남동,1065,1065,0,포남1주공,41.99,201805,1~10,6500,4,1981,보래미상길
강원도 강릉시 포남동,1065,1065,0,포남1주공,41.98,201805,1~10,4800,3,1981,보래미상길
강원도 강릉시 포남동,1065,1065,0,포남1주공,41.98,201805,11~20,6150,5,1981,보래미상길
강원도 강릉시 포남동,1065,1065,0,포남1주공,41.98,201805,11~20,6500,1,1981,보래미상길
강원도 강릉시 포남동,1065,1065,0,포남1주공,41.99,201805,21~31,6350,3,1981,보래미상길
강원도 강릉시 포남동,1200,1200,0,포남2주공,39.69,201805,11~20,7000,4,1989,산양큰길
강원도 강릉시 홍제동,1007,1007,0,강릉홍제힐스테이트,84.992,201805,21~31,24000,13,2007,토성로
강원도 강릉시 홍제동,1007,1007,0,강릉홍제힐스테이트,84.961,201805,21~31,22000,2,2007,토성로
강원도 강릉시 홍제동,1007,1007,0,강릉홍제힐스테이트,129.689,201805,21~31,32500,10,2007,토성로
강원도 강릉시 홍제동,1007,1007,0,강릉홍제힐스테이트,84.961,201805,21~31,24500,4,2007,토성로
강원도 강릉시 홍제동,1007,1007,0,강릉홍제힐스테이트,127.802,201805,21~31,33000,14,2007,토성로
강원도 강릉시 홍제동,125-1,125,1,미성,59.8,201805,21~31,9140,6,1994,토성로
강원도 강릉시 홍제동,1037,1037,0,우미린아파트,84.9871,201805,11~20,31900,10,2016,선수촌로
강원도 강릉시 홍제동,1037,1037,0,우미린아파트,84.9871,201805,21~31,30000,1,2016,선수촌로
강원도 강릉시 홍제동,1037,1037,0,우미린아파트,84.9871,201805,21~31,30500,2,2016,선수촌로
강원도 강릉시 홍제동,1055,1055,0,홍제한신휴플러스,84.59,201805,11~20,28000,4,2015,토성로
강원도 강릉시 홍제동,1055,1055,0,홍제한신휴플러스,84.97,201805,21~31,28200,13,2015,토성로
강원도 강릉시 홍제동,1055,1055,0,홍제한신휴플러스,84.97,201805,21~31,29800,16,2015,토성로
강원도 강릉시 회산동,608,608,0,강릉서희스타힐스리버파크,84.8956,201805,21~31,24800,20,2017,회산로
강원도 고성군 간성읍 상리,483-1,483,1,간성대명,39.6,201805,1~10,4300,6,1998,수성로
강원도 고성군 간성읍 상리,501,501,0,동해2,57.48,201805,11~20,3800,2,1990,수성로
강원도 고성군 간성읍 신안리,111,111,0,고성삼익레스타운,59.68,201805,11~20,11500,14,1998,남천마루2길
강원도 고성군 간성읍 신안리,111,111,0,고성삼익레스타운,39.36,201805,11~20,6500,13,1998,남천마루2길
강원도 고성군 간성읍 신안리,111,111,0,고성삼익레스타운,59.68,201805,11~20,11950,10,1998,남천마루2길
강원도 고성군 간성읍 신안리,111,111,0,고성삼익레스타운,59.68,201805,11~20,7000,3,1998,남천마루2길
강원도 고성군 간성읍 신안리,111,111,0,고성삼익레스타운,39.36,201805,21~31,6800,3,1998,남천마루2길
강원도 고성군 거진읍 거진리,492,492,0,뉴빌리지,58.9902,201805,1~10,13200,5,2009,거평로
강원도 고성군 거진읍 거진리,492,492,0,뉴빌리지,84.9812,201805,21~31,17650,8,2009,거평로
강원도 고성군 거진읍 거진리,492,492,0,뉴빌리지,58.9902,201805,21~31,13000,3,2009,거평로
강원도 고성군 거진읍 송포리,165,165,0,거진오션상떼빌,70.64,201805,11~20,19500,9,2006,해오름해변길
강원도 고성군 거진읍 송포리,165,165,0,거진오션상떼빌,70.64,201805,21~31,20000,14,2006,해오름해변길
강원도 고성군 토성면 청간리,217,217,0,유진클래시움,37.65,201805,21~31,8700,11,2006,아야진해변길
강원도 동해시 동회동,442,442,0,"대동1,2차",84.5525,201805,1~10,15200,7,1995,효자남길
강원도 동해시 동회동,442,442,0,"대동1,2차",59.3575,201805,1~10,9500,10,1995,청운1길
강원도 동해시 동회동,442,442,0,"대동1,2차",45,201805,21~31,6850,7,1995,효자남길
강원도 동해시 동회동,442,442,0,대동3차,73.4675,201805,1~10,12000,5,1996,효자남길
강원도 동해시 동회동,442,442,0,대동3차,45,201805,1~10,6970,14,1996,효자남길
강원도 동해시 동회동,442,442,0,대동3차,59.3575,201805,1~10,9600,9,1996,청운1길
강원도 동해시 동회동,442,442,0,북삼코아루,84.98,201805,11~20,19500,10,2007,효자남길
강원도 동해시 동회동,442,442,0,현대4차,59.3575,201805,21~31,11000,13,1998,청운1길
강원도 동해시 동회동,442,442,0,현대5차,84.9562,201805,21~31,14500,4,1999,청운1길
강원도 동해시 동회동,442,442,0,현대5차,77.7562,201805,21~31,13450,3,1999,청운1길
강원도 동해시 동회동,442,442,0,현대5차,77.7562,201805,21~31,14500,18,1999,청운1길
강원도 동해시 발한동,233-67,233,67,강경,57.52,201805,1~10,4000,4,1991,지리골길
강원도 동해시 발한동,253,253,0,대림,68.7747,201805,11~20,12720,10,2001,관사길
강원도 동해시 발한동,599-1,599,1,우석1차,32.28,201805,21~31,2150,1,1985,수원지2길
강원도 동해시 부곡동,Jan-73,73,1,동해,63.87,201805,11~20,4800,1,1981,가마골길
강원도 동해시 부곡동,Jan-73,73,1,동해,63.87,201805,21~31,5000,3,1981,가마골길
강원도 동해시 부곡동,126-1,126,1,삼정상가2차,59.94,201805,11~20,7700,3,1994,임항로
강원도 동해시 부곡동,Feb-31,31,2,삼화미성,58.83,201805,21~31,4300,4,1991,부곡4길
강원도 동해시 부곡동,80,80,0,선샤인파크,84.99,201805,1~10,12700,4,2005,임항로
강원도 동해시 부곡동,64,64,0,성협1차,67.59,201805,1~10,4800,1,1990,수원지1길
강원도 동해시 부곡동,64,64,0,성협1차,65.34,201805,21~31,5650,4,1990,수원지1길
강원도 동해시 부곡동,111-1,111,1,유존,35.045,201805,1~10,3800,6,1995,부곡2길
강원도 동해시 북평동,151-5,151,5,북평주공2차,46.68,201805,11~20,5100,1,1989,전천로
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,39.08,201805,21~31,6750,10,2012,효자로
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,39.08,201805,21~31,6600,8,2012,효자로
강원도 동해시 쇄운동,348,348,0,한림,49.57,201805,11~20,3000,2,1988,언당길
강원도 동해시 쇄운동,348,348,0,한림,49.57,201805,11~20,1500,3,1988,언당길
강원도 동해시 어달동,1-83,1,83,삼본임대,40.965,201805,1~10,5800,3,1996,해맞이길
강원도 동해시 이도동,302-6,302,6,강변,49.275,201805,21~31,4700,13,1996,전천로
강원도 동해시 이도동,155,155,0,이도1주공,49.62,201805,1~10,7500,5,1999,이원길
강원도 동해시 이도동,155,155,0,이도1주공,49.62,201805,1~10,7000,10,1999,이원길
강원도 동해시 이도동,155,155,0,이도1주공,49.62,201805,1~10,6800,11,1999,이원길
강원도 동해시 이도동,155,155,0,이도1주공,49.62,201805,21~31,6800,11,1999,이원길
강원도 동해시 이도동,155,155,0,이도1주공,49.62,201805,21~31,7200,14,1999,이원길
강원도 동해시 이도동,154,154,0,이도2주공,59.39,201805,1~10,8800,15,1999,이원길
강원도 동해시 이도동,154,154,0,이도2주공,59.39,201805,21~31,8900,3,1999,이원길
강원도 동해시 이도동,172,172,0,현대,59.97,201805,1~10,9600,8,1996,이원길
강원도 동해시 천곡동,Feb-91,91,2,롯데,59.88,201805,11~20,10000,1,1996,감추7길
강원도 동해시 천곡동,1060-2,1060,2,센트로빌,99.6286,201805,11~20,20000,3,2003,한섬로
강원도 동해시 천곡동,1060-2,1060,2,센트로빌,79.7485,201805,21~31,17000,13,2003,한섬로
강원도 동해시 천곡동,802-1,802,1,유공타워,59.256,201805,11~20,9500,12,1996,천곡1길
강원도 동해시 천곡동,415,415,0,천곡주공4차,39.6,201805,21~31,4500,5,1989,샘실1길
강원도 동해시 천곡동,415,415,0,천곡주공4차,47.31,201805,21~31,7450,2,1989,샘실1길
강원도 동해시 천곡동,794,794,0,한양2차,84.855,201805,1~10,15000,14,1991,천곡로
강원도 동해시 천곡동,794,794,0,한양2차,72.71,201805,21~31,10000,13,1991,천곡로
강원도 동해시 천곡동,794,794,0,한양3차,49.81,201805,1~10,6900,7,1992,천곡로
강원도 동해시 천곡동,794,794,0,한양3차,84.855,201805,21~31,12000,2,1992,천곡로
강원도 동해시 천곡동,380-2,380,2,현대1차,71.355,201805,21~31,9600,5,1992,한섬로
강원도 동해시 평릉동,450,450,0,엘리시아,84.9792,201805,1~10,25000,8,2010,평원로
강원도 동해시 평릉동,450,450,0,엘리시아,84.8964,201805,11~20,22000,8,2010,평원로
강원도 동해시 평릉동,450,450,0,엘리시아,84.8964,201805,21~31,24000,13,2010,평원로
강원도 동해시 평릉동,456,456,0,코아루디오션,84.9694,201805,1~10,22000,14,2014,평원로
강원도 동해시 평릉동,456,456,0,코아루디오션,84.9788,201805,21~31,24500,9,2014,평원로
강원도 동해시 평릉동,456,456,0,코아루디오션,84.9788,201805,21~31,30000,15,2014,평원로
강원도 동해시 평릉동,293,293,0,푸르지오,84.901,201805,21~31,20000,4,2006,평릉1길
강원도 삼척시 건지동,176,176,0,코아루플러스,75.309,201805,11~20,17200,7,2015,엑스포로
강원도 삼척시 건지동,176,176,0,코아루플러스,75.309,201805,21~31,18000,11,2015,엑스포로
강원도 삼척시 교동,793,793,0,e편한세상삼척교동,74.5123,201805,1~10,20695,8,2018,하실길
강원도 삼척시 교동,793,793,0,e편한세상삼척교동,74.5123,201805,11~20,20430,6,2018,하실길
강원도 삼척시 교동,793,793,0,e편한세상삼척교동,74.5123,201805,21~31,20823,5,2018,하실길
강원도 삼척시 교동,793,793,0,e편한세상삼척교동,74.5123,201805,21~31,21415,21,2018,하실길
강원도 삼척시 교동,130-2,130,2,강부2,49.815,201805,1~10,4650,4,1993,동해대로
강원도 삼척시 교동,757,757,0,교동청솔2차,59.85,201805,11~20,8600,4,2003,정상로
강원도 삼척시 교동,757,757,0,교동청솔2차,59.85,201805,11~20,8200,9,2003,정상로
강원도 삼척시 교동,757,757,0,교동청솔2차,59.85,201805,11~20,9100,3,2003,정상로
강원도 삼척시 교동,757,757,0,교동청솔2차,59.85,201805,11~20,8600,7,2003,정상로
강원도 삼척시 교동,757,757,0,교동청솔2차,59.85,201805,21~31,8600,5,2003,정상로
강원도 삼척시 교동,733-1,733,1,교동코아루,84.929,201805,21~31,17750,5,2005,교동로
강원도 삼척시 교동,733-1,733,1,교동코아루,84.929,201805,21~31,17000,2,2005,교동로
강원도 삼척시 교동,501-5,501,5,동부,84.915,201805,11~20,10900,3,1996,동해대로
강원도 삼척시 교동,501-5,501,5,동부,84.915,201805,11~20,9000,2,1996,동해대로
강원도 삼척시 교동,745-1,745,1,신동아,59.895,201805,11~20,10000,4,1998,정상로
강원도 삼척시 교동,745-1,745,1,신동아,59.895,201805,21~31,11350,14,1998,정상로
강원도 삼척시 교동,745-1,745,1,신동아,59.895,201805,21~31,10600,10,1998,정상로
강원도 삼척시 교동,781,781,0,코아루타워,84.92,201805,21~31,23500,20,2014,교동로
강원도 삼척시 교동,781,781,0,코아루타워,59.82,201805,21~31,15600,8,2014,교동로
강원도 삼척시 교동,555,555,0,현대,84.915,201805,1~10,10000,5,1997,봉황로
강원도 삼척시 남양동,05월 06일,5,6,강부맨션,84.37,201805,21~31,12000,7,1991,봉황로
강원도 삼척시 남양동,338,338,0,동화3차,84.9,201805,1~10,15200,10,1994,남양길
강원도 삼척시 남양동,338,338,0,동화3차,84.9,201805,11~20,13000,7,1994,남양길
강원도 삼척시 남양동,335-7,335,7,선경맨션2차,84.96,201805,21~31,9000,2,1990,남양안길
강원도 삼척시 남양동,346-3,346,3,선경빌라1차,77.94,201805,11~20,6500,5,1990,봉황로
강원도 삼척시 남양동,345-7,345,7,현진빌라2,84.32,201805,21~31,11000,5,1992,남양길
강원도 삼척시 도계읍 전두리,147-3,147,3,태진,46.25,201805,11~20,2900,2,1989,강원남부로
강원도 삼척시 마달동,124,124,0,혜진1,59.14,201805,21~31,5000,3,1992,마달길
강원도 삼척시 원당동,117,117,0,한양,84.54,201805,11~20,9000,9,1991,오십천로
